id,title,genre
581734,Nomadland,drama
5548,RoboCop,"action,thriller,sciencefiction"
227,The Outsiders,"crime,drama"
14202,The Painted Veil,"romance,drama"
10518,Marathon Man,thriller
121875,In the House,"comedy,drama,mystery,thriller"
41201,The Illusionist,"animation,drama"
36728,Naruto Shippuden the Movie: The Will of Fire,"action,adventure,comedy,drama,fantasy,animation"
7340,Carrie,"horror,thriller"
1265,Bridge to Terabithia,"adventure,drama,family"
818397,Memory,"action,thriller,crime"
487491,"Fala Sério, Mãe!","comedy,family"
19908,Zombieland,"comedy,horror"
9267,And Now for Something Completely Different,comedy
472674,The Goldfinch,drama
363579,The Age of Shadows,"action,drama,thriller"
336845,Cleveland Abduction,"drama,crime,tvmovie"
129112,Wadjda,drama
68734,Argo,"drama,thriller"
276624,I Am a Hero,"action,sciencefiction,fantasy,horror"
12162,The Hurt Locker,"drama,thriller,war"
1716,The Last Metro,"drama,romance,war"
1088,Whale Rider,"drama,family"
375315,The Salesman,"drama,thriller"
300671,13 Hours: The Secret Soldiers of Benghazi,"war,action,history,thriller,drama"
220289,Coherence,"thriller,sciencefiction"
56831,The Sunset Limited,"drama,tvmovie"
19913,(500) Days of Summer,"comedy,drama,romance"
2657,Pleasantville,"fantasy,comedy,drama"
453278,The Rider,drama
374205,One Piece Film: GOLD,"action,animation,adventure,comedy"
671583,Upside-Down Magic,"fantasy,family,tvmovie"
109445,Frozen,"animation,family,adventure,fantasy"
66125,Red Dog,"drama,comedy,family"
385128,F9,"action,crime,thriller"
17159,Eddie Murphy Raw,comedy
11986,Betty Blue,"drama,romance"
11035,Roma,"comedy,drama"
8374,The Boondock Saints,"action,thriller,crime"
1850,Man on the Moon,"comedy,drama,history"
979,Irreversible,"drama,thriller,crime,mystery"
618353,Batman: Death in the Family,"animation,action"
1262,Stranger Than Fiction,"comedy,drama,fantasy,romance"
436,Maria Full of Grace,"drama,thriller,crime"
345920,Collateral Beauty,"drama,romance"
329819,Standing Tall,drama
198277,Begin Again,"comedy,music,romance,drama"
12614,Victor/Victoria,"comedy,music,romance"
10149,Smoke,"comedy,drama"
8923,Green Street Hooligans,"crime,drama"
509,Notting Hill,"romance,comedy,drama"
449924,Ip Man 4: The Finale,"action,drama,history"
417678,"Everything, Everything","drama,romance"
50646,"Crazy, Stupid, Love.","comedy,drama,romance"
18947,The Boat That Rocked,"drama,comedy"
5590,Donkey Skin,"music,fantasy,drama,comedy,romance"
364689,Ferdinand,"animation,family,adventure,comedy"
451,Leaving Las Vegas,"drama,romance"
403,Driving Miss Daisy,drama
613504,After We Collided,"romance,drama"
1598,Cape Fear,"thriller,crime"
323677,Race,"drama,history"
51497,Fast Five,"action,thriller,crime"
45958,Biutiful,drama
393624,Official Secrets,"thriller,history,drama"
112949,Safe Haven,"romance,thriller"
57447,The House of the Laughing Windows,"mystery,thriller,horror"
44018,Vagabond,drama
35690,The Last Song,"drama,family,romance"
11929,Dolores Claiborne,"crime,drama,mystery"
2270,Stardust,"adventure,fantasy,romance,family"
504,Monster,"crime,drama"
399055,The Shape of Water,"drama,fantasy,romance"
14320,Great Expectations,"romance,drama"
11109,Vera Drake,drama
493922,Hereditary,"horror,mystery,thriller"
317557,Queen of Katwe,drama
76543,Tyrannosaur,"drama,romance"
34433,Dragon Ball Z: Broly – The Legendary Super Saiyan,"animation,sciencefiction,action"
2609,"Planes, Trains and Automobiles",comedy
557,Spider-Man,"fantasy,action"
475215,Mirai,"animation,family,fantasy,adventure,drama"
297762,Wonder Woman,"action,adventure,fantasy"
15196,Clue,"comedy,thriller,crime,mystery"
250480,The Many Adventures of Winnie the Pooh,"animation,family"
16436,North Face,"adventure,drama,action,history,thriller"
168259,Furious 7,"action,thriller,crime,adventure"
38684,Jane Eyre,"drama,romance"
2277,Bicentennial Man,"sciencefiction,comedy,drama"
1278,The Dreamers,"drama,romance"
27275,G.O.R.A.,"adventure,comedy,sciencefiction"
19597,The Hedgehog,"comedy,drama"
16907,Naruto: Ninja Clash in the Land of Snow,"comedy,action,animation,adventure"
11020,Picnic at Hanging Rock,"drama,mystery"
10617,Once Upon a Time in China,"action,drama"
2654,In the Mouth of Madness,"horror,mystery,thriller"
67884,Chinese Take-Away,comedy
11577,Pat Garrett & Billy the Kid,western
459,Sissi: The Fateful Years of an Empress,"romance,drama,history"
475946,Blade Runner: Black Out 2022,"action,animation,sciencefiction"
17111,Shutter,"fantasy,horror,mystery,thriller"
10452,Queen Margot,"drama,history,romance"
9078,The Sword in the Stone,"animation,family"
5506,The Ladykillers,"comedy,crime"
2576,The Diary of Anne Frank,"drama,history"
761,The Wing or the Thigh?,comedy
618354,Superman: Man of Tomorrow,"animation,action,sciencefiction"
401104,To the Bone,drama
259954,5 to 7,"comedy,romance"
42979,Robot Chicken: Star Wars,"animation,comedy,sciencefiction"
18320,The Young Victoria,"drama,history,romance"
18183,Like Water for Chocolate,"drama,romance"
16136,Juice,"crime,drama,thriller"
10397,Angela's Ashes,drama
10009,Brother Bear,"adventure,animation,family"
12762,Broadway Danny Rose,comedy
5825,National Lampoon's Christmas Vacation,comedy
3543,Bagdad Cafe,"comedy,drama"
1878,Fear and Loathing in Las Vegas,"adventure,drama,comedy"
1420,Breakfast on Pluto,"drama,comedy"
258230,A Monster Calls,"drama,fantasy"
34070,Songs from the Second Floor,"drama,comedy"
2014,The Edge of Heaven,drama
1640,Crash,drama
297,Meet Joe Black,"fantasy,drama,romance"
346364,It,"horror,fantasy"
11209,The Alamo,western
446696,Life Itself,"drama,romance"
338189,It's Only the End of the World,drama
244403,Rudderless,"music,drama,comedy"
11044,Arizona Dream,"fantasy,comedy,drama,romance"
8844,Jumanji,"adventure,fantasy,family"
60308,Moneyball,drama
11773,Village of the Damned,"horror,sciencefiction"
10501,The Road to El Dorado,"family,adventure,animation,comedy,fantasy"
1572,Die Hard: With a Vengeance,"action,thriller"
489925,Eighth Grade,"comedy,drama"
465136,Every Day,"fantasy,romance"
2771,American Splendor,"comedy,drama"
285,Pirates of the Caribbean: At World's End,"adventure,fantasy,action"
372519,The Ten Commandments: The Movie,drama
298115,Dragons: Dawn Of The Dragon Racers,"animation,family,adventure,comedy,fantasy"
20345,The Bird with the Crystal Plumage,"horror,mystery,thriller"
10886,The Unknown Woman,thriller
6537,The Orphanage,"horror,drama,thriller"
7913,Rang De Basanti,"comedy,drama,history"
506,Marnie,"crime,drama,mystery,romance,thriller"
577922,Tenet,"action,thriller,sciencefiction"
130925,Partysaurus Rex,"family,animation,comedy,fantasy"
20367,Detour,"drama,thriller"
14047,The Great Debaters,drama
13283,Barbie as the Island Princess,"animation,family"
10693,Peter Pan,"animation,family,adventure,fantasy"
404368,Ralph Breaks the Internet,"family,animation,comedy,adventure"
10860,Steel Magnolias,"comedy,drama"
1818,Shoot the Piano Player,"drama,thriller,crime"
519141,Matthias & Maxime,drama
11951,Vanishing Point,"action,drama"
11330,Pusher 3,"action,thriller,crime"
321528,Batman vs. Robin,"sciencefiction,action,adventure,animation"
16520,The King and I,"drama,romance,adventure,music"
10421,War of the Buttons,"comedy,drama"
366924,Batman: Bad Blood,"sciencefiction,action,animation"
20352,Despicable Me,"family,animation,comedy,crime"
6978,Big Trouble in Little China,"action,adventure,comedy,fantasy"
522478,Peter Rabbit 2: The Runaway,"family,comedy,adventure,animation,fantasy"
296098,Bridge of Spies,"thriller,drama"
156022,The Equalizer,"thriller,action,crime"
29005,McCabe & Mrs. Miller,"western,drama"
25205,The Concert,"drama,comedy"
515916,Girl,drama
370964,I Am Dragon,"fantasy,romance"
12622,Violent Cop,"action,crime,drama"
10511,In America,drama
623,A Fish Called Wanda,"comedy,crime"
520736,Loro 2,drama
72570,The Vow,"drama,romance"
34134,Barbie in A Mermaid Tale,"animation,family,fantasy"
778730,Crazy About Her,"comedy,romance"
213121,Toy Story of Terror!,"adventure,animation,comedy,family,fantasy,tvmovie"
6037,Murder by Death,"comedy,crime,mystery,thriller"
13156,Secondhand Lions,"family,comedy"
12598,Jo,comedy
2567,The Aviator,drama
1857,The Transformers: The Movie,"animation,sciencefiction,action,adventure,family"
1367,Rocky II,drama
639933,The Northman,"action,adventure,fantasy"
37136,The Naked Gun: From the Files of Police Squad!,"comedy,crime"
479226,The Purity of Vengeance,"crime,thriller,mystery,drama"
348657,Woman at War,"drama,thriller,comedy"
558,Spider-Man 2,"action,adventure,fantasy"
818750,The In Between,"romance,sciencefiction,drama"
241863,As the Gods Will,"thriller,horror,comedy"
547016,The Old Guard,"action,fantasy"
519035,Nappily Ever After,"comedy,romance"
407655,A Cinderella Story: If the Shoe Fits,"comedy,family,fantasy,music"
33511,Nowhere Boy,drama
10772,Django,"action,western"
595671,Never Rarely Sometimes Always,drama
436343,On Body and Soul,"drama,romance,fantasy"
44874,Barbie: A Fashion Fairytale,"family,animation"
9576,Tootsie,"comedy,romance"
5902,A Bridge Too Far,"drama,history,war"
436391,The Battleship Island,"action,history,drama"
179150,Reality,comedy
45162,Superman/Batman: Apocalypse,"sciencefiction,action,adventure,animation,family"
43266,How Green Was My Valley,"drama,history,family"
19178,The Trip Across Paris,comedy
13688,CJ7,"comedy,drama,family,fantasy,sciencefiction"
11837,Watership Down,"adventure,animation,drama"
2055,Open Range,western
37724,Skyfall,"action,adventure,thriller"
20283,Breaking Away,"drama,comedy"
14359,Doubt,drama
14299,Cadillac Records,"drama,history,music"
646380,Don't Look Up,"comedy,drama,sciencefiction"
342473,Ballerina,"animation,adventure,comedy,family"
10403,The Player,"comedy,mystery,drama,crime"
9837,The Prince of Egypt,"adventure,animation,drama,family"
606,Out of Africa,"history,romance,drama"
324849,The Lego Batman Movie,"animation,action,comedy,family"
168,Star Trek IV: The Voyage Home,"sciencefiction,adventure"
11850,Invasion of the Body Snatchers,"horror,mystery,sciencefiction"
9701,North Country,drama
268,Batman,"fantasy,action"
62215,Melancholia,"drama,sciencefiction"
13012,Felon,"action,crime,drama,mystery"
11502,Knife in the Water,drama
11051,The Last Temptation of Christ,drama
10243,The Flight of the Phoenix,adventure
2760,The Lodger: A Story of the London Fog,"drama,thriller"
844,2046,"fantasy,drama,sciencefiction,romance"
9473,"South Park: Bigger, Longer & Uncut","animation,comedy"
34584,The NeverEnding Story,"adventure,fantasy,family,drama"
28118,The Gruffalo,"animation,family"
14306,Marley & Me,"comedy,family"
469,Stranger Than Paradise,"comedy,drama"
30074,Scooby-Doo! and the Legend of the Vampire,"family,animation,comedy,fantasy,music,mystery"
11647,Infernal Affairs II,"drama,action,thriller,crime"
8088,Broken Embraces,"drama,romance,thriller"
429200,Good Time,"thriller,crime,drama"
110398,No,"drama,history"
16562,The Cutting Edge,"romance,comedy,drama"
11832,Babette's Feast,"comedy,drama"
9502,Kung Fu Panda,"action,adventure,animation,family,comedy"
399366,Marrowbone,"thriller,horror,drama,mystery"
340270,The Healer,"family,drama,comedy"
287495,Labyrinth of Lies,"drama,history"
167,K-PAX,"sciencefiction,drama"
256962,Little Boy,"comedy,drama,war"
25846,Baaria,"drama,comedy,romance"
21519,Project A,"action,comedy,adventure"
399579,Alita: Battle Angel,"action,sciencefiction,adventure"
86829,Inside Llewyn Davis,"drama,music"
14807,The Long Good Friday,"crime,drama,mystery"
14168,3:10 to Yuma,"western,drama,thriller"
12232,The Thief of Bagdad,"action,adventure,family,fantasy"
170,28 Days Later,"horror,thriller,sciencefiction"
187022,A Touch of Sin,"drama,crime,action"
79707,Children Who Chase Lost Voices,"animation,adventure,drama,fantasy"
51241,Heartbeats,"drama,romance"
10559,Frequency,"sciencefiction,thriller"
3059,Intolerance: Love's Struggle Throughout the Ages,"drama,history"
374671,After the Storm,drama
13885,Sweeney Todd: The Demon Barber of Fleet Street,"drama,horror"
12481,The Big Boss,action
9388,Thank You for Smoking,"comedy,drama"
542178,The French Dispatch,"comedy,drama,romance"
251,Ghost,"fantasy,drama,thriller,mystery,romance"
42297,Burlesque,"drama,romance"
26617,Five Easy Pieces,drama
12717,My Mother's Castle,"adventure,comedy,drama,romance"
11772,The Haunting,horror
695,Short Cuts,"comedy,drama"
90,Beverly Hills Cop,"action,comedy,crime"
581997,Batman vs. Teenage Mutant Ninja Turtles,"animation,action,family"
330483,The Choice,"drama,romance"
97365,Rust and Bone,"drama,romance"
59421,Bedevilled,"thriller,crime,drama,horror"
10528,Sherlock Holmes,"action,adventure,crime,mystery"
9071,Living in Oblivion,"drama,comedy"
6479,I Am Legend,"drama,sciencefiction,thriller"
257211,The Intern,comedy
10178,The Caine Mutiny,drama
1538,Collateral,"drama,crime,thriller"
809,Shrek 2,"animation,family,comedy,fantasy,adventure"
411728,The Professor and the Madman,"history,drama,mystery,thriller"
23168,The Town,"crime,drama,thriller"
22954,Invictus,"drama,history"
12092,Alice in Wonderland,"animation,family,fantasy,adventure"
9560,A Walk in the Clouds,"drama,romance"
9013,Midnight Run,"adventure,comedy,crime,action"
8363,Superbad,comedy
10673,Wall Street,"crime,drama"
39057,Pokémon: Arceus and the Jewel of Life,"family,animation,adventure,fantasy"
30197,The Producers,comedy
23566,Barbie and the Three Musketeers,"animation,family"
3549,After the Wedding,drama
266,Contempt,drama
616251,The Broken Hearts Gallery,"comedy,romance"
602223,The Forever Purge,"horror,action,thriller"
385103,Scoob!,"animation,family,comedy,adventure"
205601,Belle,drama
56825,Compagni di scuola,comedy
16620,La Bamba,"drama,music"
5176,3:10 to Yuma,western
2355,Reign Over Me,drama
672647,The Map of Tiny Perfect Things,"fantasy,romance"
636698,The Man Without Gravity,"fantasy,drama,comedy"
10925,The Return of the Living Dead,"comedy,horror"
5236,Kiss Kiss Bang Bang,"comedy,crime,mystery,thriller"
447061,Red Nose Day Actually,"tvmovie,comedy,romance"
14375,Romanzo Criminale,"crime,drama"
10601,Peter Pan,"adventure,fantasy,family"
6023,P.S. I Love You,"drama,romance"
571785,Time to Hunt,"drama,action,thriller"
352490,This Beautiful Fantastic,"comedy,drama,fantasy,romance"
204436,Jack and the Cuckoo-Clock Heart,"animation,romance,adventure,drama,fantasy"
39108,Dragon Ball Z: Wrath of the Dragon,"animation,action,sciencefiction"
28043,Black Sabbath,horror
20982,Naruto Shippuden the Movie,"animation,action,fantasy"
12877,Dead Man's Shoes,"drama,thriller,crime"
353326,The Man Who Knew Infinity,drama
103758,Reality,"drama,comedy"
88284,Barbara,drama
72113,Carnage,"comedy,drama"
15370,The Cat Returns,"adventure,fantasy,animation,drama,family"
13368,White Christmas,"comedy,music,romance"
10150,The Last Unicorn,"fantasy,animation,family,adventure"
4952,Pillow Talk,"comedy,romance"
1714,Fahrenheit 451,"drama,sciencefiction"
788,Mrs. Doubtfire,"comedy,drama,family"
138,Dracula,"horror,drama,fantasy"
319888,Eddie the Eagle,"comedy,drama,history,adventure"
48254,Ovosodo,"comedy,drama"
517148,Beanpole,drama
398173,The House That Jack Built,"drama,horror,crime,thriller"
70160,The Hunger Games,"sciencefiction,adventure,fantasy"
460465,Mortal Kombat,"action,fantasy,adventure"
329805,My King,"drama,romance"
2832,Identity,"mystery,thriller"
406990,What Happened to Monday,"sciencefiction,thriller,drama,mystery,action"
6396,SLC Punk,"comedy,drama,crime,music"
777270,Belfast,drama
325113,A Girl Like Her,drama
9400,Set It Off,"crime,drama,thriller"
1621,Trading Places,comedy
50348,The Lincoln Lawyer,"crime,drama,thriller"
24804,Black Dynamite,"comedy,action"
13001,Stargate: The Ark of Truth,"adventure,sciencefiction,tvmovie"
4518,Elizabeth,"drama,history"
14325,The Express,drama
11703,Kiss of the Spider Woman,drama
1213,The Talented Mr. Ripley,"thriller,crime,drama"
916,Bullitt,"action,crime,drama,thriller"
285733,Barbie and the Secret Door,"animation,family"
44826,Hugo,"adventure,drama,family"
38700,Bad Boys for Life,"thriller,action,crime"
18030,Kiss Me Deadly,"mystery,thriller"
4538,The Darjeeling Limited,"adventure,drama,comedy"
535544,Downton Abbey,"drama,romance,history"
117691,Gangs of Wasseypur - Part 1,"action,thriller,crime"
55931,The Animatrix,"animation,sciencefiction"
4176,Murder on the Orient Express,"drama,thriller,mystery"
400090,The Nightingale,"drama,thriller"
177677,Mission: Impossible - Rogue Nation,"action,adventure"
24615,Aloha Scooby-Doo!,"mystery,family,animation,adventure,comedy"
22302,Polytechnique,"crime,drama,history"
11524,Thief,"crime,thriller,action"
11489,Rosetta,drama
476,Drugstore Cowboy,"drama,crime"
754067,Vicky and Her Mystery,"adventure,family,drama"
335360,My Little Pony: The Movie,"family,animation,music,adventure,fantasy"
68722,The Master,drama
51876,Limitless,"thriller,mystery,sciencefiction"
11660,Following,"drama,thriller"
8438,Murder in the First,"crime,drama"
988,The China Syndrome,"drama,thriller"
198663,The Maze Runner,"action,mystery,sciencefiction,thriller"
3111,A Star Is Born,"drama,music,romance"
585077,Children of the Sea,"animation,fantasy,adventure,mystery"
376660,The Edge of Seventeen,"comedy,drama"
75624,Naruto Shippuden the Movie: Blood Prison,"thriller,animation,action,comedy,horror,mystery"
458,Sissi: The Young Empress,"drama,comedy,romance"
657644,Minnal Murali,"action,adventure,comedy"
63310,Bullhead,"crime,drama"
25431,Adam's Rib,"comedy,drama,romance"
10625,Mean Girls,comedy
8963,Crimson Tide,"war,thriller,action,drama"
8879,Pale Rider,western
8583,Dangerous Beauty,"drama,romance"
7445,Brothers,"drama,thriller,war"
59468,The Way,"adventure,comedy,drama"
4688,Across the Universe,"drama,romance,fantasy"
1164,Babel,drama
607,Men in Black,"action,adventure,comedy,sciencefiction"
409,The English Patient,"drama,romance,war"
21183,Fluke,"drama,adventure,family"
14859,Keith,"drama,family,romance"
12159,What Dreams May Come,"drama,fantasy,romance"
10223,A Simple Plan,"crime,thriller"
59,A History of Violence,"drama,thriller,crime"
537915,After,"romance,drama"
403431,Brigsby Bear,"comedy,drama"
11222,The American Friend,"drama,thriller"
11176,The Muppet Movie,"comedy,adventure,music,family"
11093,House of Sand and Fog,drama
8329,[REC],"horror,mystery"
6106,Salvador,"drama,history,thriller"
4588,"Lust, Caution","action,drama,romance,thriller"
226448,In Your Eyes,"drama,romance,sciencefiction"
44716,In a Better World,drama
14903,Pooh's Grand Adventure: The Search for Christopher Robin,"animation,family,adventure"
1885,The Karate Kid,"action,family,drama"
606952,The Goddess of Fortune,drama
118628,English Vinglish,"comedy,drama,family"
79224,War of the Arrows,"drama,action,history,thriller"
17581,Naruto Shippuden the Movie: Bonds,"fantasy,animation,action"
504949,The King,"drama,history,war"
11328,Pusher II,"crime,drama,thriller"
11287,A League of Their Own,"comedy,drama"
9540,Dead Ringers,"thriller,horror"
49047,Gravity,"sciencefiction,thriller,drama"
1271,300,"action,adventure,war"
978,Seven Years in Tibet,"adventure,drama,history"
512263,Honey Boy,drama
355338,Riley's First Date?,"animation,family"
294016,Trumbo,drama
96714,Diaz - Don't Clean Up This Blood,"drama,history"
71524,Ace of Aces,"adventure,comedy"
22527,The Wrong Man,"crime,drama,mystery"
12230,One Hundred and One Dalmatians,"adventure,animation,comedy,family"
11575,The Great Race,"comedy,romance,adventure,family"
11446,Welcome to the Dollhouse,"comedy,drama"
4415,Les Misérables,"crime,drama,history,romance"
664300,Shiva Baby,"comedy,drama"
633515,The Forgotten Battle,"war,history,drama"
475094,The Captain,"war,drama,history"
396774,Bomb City,"drama,crime"
323027,Justice League: Gods and Monsters,"action,animation,fantasy"
31602,The Chase,"crime,drama,thriller"
12289,Red Cliff,"action,adventure,drama,war"
10876,Quills,drama
509364,By the Grace of God,drama
11165,Tora! Tora! Tora!,"drama,history,war"
243,High Fidelity,"comedy,drama,romance,music"
797394,Secret Magic Control Agency,"animation,comedy,fantasy"
279229,Sapphire Blue,"fantasy,romance,sciencefiction,drama,adventure,family"
98622,9,"animation,sciencefiction"
15283,Pom Poko,"adventure,animation,fantasy"
536743,Queen & Slim,"drama,romance,crime"
438740,Salyut-7,"action,drama,adventure"
7350,The Bucket List,"drama,comedy"
597219,The Half of It,"comedy,romance,drama"
524047,Greenland,"action,thriller,drama"
15067,"The Good, the Bad, the Weird","action,adventure,comedy,western"
2117,Sophie Scholl: The Final Days,"drama,history"
964,The Phantom of the Opera,"drama,horror"
54551,Banana,"animation,family,comedy"
23637,"Ciao, Professore!",comedy
10648,Magnum Force,"drama,crime,action"
511809,West Side Story,"drama,romance,crime"
363676,Sully,"drama,history"
334517,The Siege of Jadotville,"war,drama,thriller"
12105,Yellow Submarine,"music,animation,adventure,comedy,fantasy"
11639,The Dark Crystal,"adventure,family,fantasy"
501170,Doctor Sleep,"horror,thriller"
11646,Gallipoli,"war,drama,adventure,history"
2024,The Patriot,"drama,history,war,action"
994,Straw Dogs,"crime,drama,thriller"
744275,After We Fell,"romance,drama"
271714,Love & Mercy,"drama,music,history"
188538,Remember Sunday,"tvmovie,romance,drama"
116745,The Secret Life of Walter Mitty,"adventure,comedy,drama,fantasy"
42661,The Vikings,"action,adventure,history"
14291,Searching for Bobby Fischer,drama
6615,Lars and the Real Girl,"comedy,drama,romance"
2153,The Driver,"action,crime,drama,thriller"
680531,The Mad Women's Ball,"drama,thriller,history"
474354,22 July,"history,drama,thriller,crime"
653349,Vacation Friends,comedy
522162,Midway,"war,history,action,drama"
458423,Mamma Mia! Here We Go Again,"comedy,romance"
10198,The Princess and the Frog,"romance,family,animation"
10102,La Grande Bouffe,"drama,comedy"
551,The Poseidon Adventure,"action,adventure,thriller"
421,The Life Aquatic with Steve Zissou,"adventure,comedy,drama"
581389,Space Sweepers,"drama,fantasy,sciencefiction"
396371,Molly's Game,"crime,drama"
130739,A Coffee in Berlin,"drama,comedy"
71325,Kiss Me,"romance,drama"
10564,Where the Heart Is,"comedy,drama,romance"
10476,Hustle & Flow,"music,drama"
570670,The Invisible Man,"thriller,sciencefiction,horror"
530385,Midsommar,"horror,drama,mystery"
297270,Tinker Bell and the Legend of the NeverBeast,"adventure,animation,family"
2668,Sleepy Hollow,"drama,fantasy,thriller,mystery,horror"
609,Poltergeist,horror
537996,The Ballad of Buster Scruggs,"western,comedy,drama"
15588,OSS 117: Lost in Rio,"crime,action,comedy"
11485,Take the Money and Run,"comedy,crime"
9660,Operation Petticoat,"action,comedy,romance"
336050,Son of Saul,"war,drama,thriller"
40807,50/50,"comedy,drama"
11382,Bullets Over Broadway,"comedy,thriller"
4441,Candy,"drama,romance"
2280,Big,"fantasy,drama,comedy,romance,family"
454640,The Angry Birds Movie 2,"animation,comedy,adventure,family"
37767,Fun Is Beautiful,comedy
8222,High Heels,"comedy,drama,romance"
420821,Chip 'n Dale: Rescue Rangers,"animation,family,comedy,adventure,mystery"
403300,A Hidden Life,"drama,war,history"
254172,Fathers and Daughters,drama
19186,The Parent Trap,"comedy,family"
12584,The Shootist,"western,drama"
1548,Ghost World,"comedy,drama"
420818,The Lion King,"adventure,family,animation,drama"
335787,Uncharted,"action,adventure"
13666,The Wolf Man,"horror,drama"
13041,El Topo,"action,adventure,drama,western"
9829,United 93,"drama,history,crime,thriller,action"
487672,Reign of the Supermen,"sciencefiction,animation,action"
281338,War for the Planet of the Apes,"drama,sciencefiction,war"
82881,Tangled Ever After,"animation,comedy,action,family"
15712,Welcome,"drama,romance"
14794,if....,drama
10948,The Fox and the Hound,"adventure,animation,drama,family"
2998,Zabriskie Point,"drama,romance"
1627,The Wild Child,"drama,history"
557940,My Boyfriend's Meds,comedy
573,Frenzy,"crime,thriller,horror"
336000,The Glass Castle,drama
14748,Boy A,"crime,drama"
12473,The Visitor,"crime,drama,music"
11457,Life as a House,drama
10634,Friday,comedy
9441,Stepmom,"drama,romance,comedy"
647,Final Fantasy VII: Advent Children,"animation,action,adventure,fantasy,sciencefiction"
542921,While at War,"drama,history,war"
522039,The Last Black Man in San Francisco,drama
428449,A Ghost Story,"drama,fantasy"
1574,Chicago,"comedy,crime,drama"
752505,The Old Ways,"horror,fantasy"
618416,Penguin Bloom,drama
487242,Suicide Squad: Hell to Pay,"sciencefiction,action,animation"
10830,Matilda,"comedy,family,fantasy"
10531,Death and the Maiden,"drama,thriller,mystery"
4552,A Tale of Two Sisters,"drama,horror,mystery"
635,Angel Heart,"horror,mystery"
440472,The Upside,"comedy,drama"
11533,Jason and the Argonauts,"adventure,family,fantasy"
9820,The Parent Trap,"comedy,family"
1997,Two Brothers,"adventure,drama,family"
612,Munich,"drama,action,history,thriller"
537055,Wonder Woman: Bloodlines,"sciencefiction,animation,action,fantasy"
19562,The Magnificent One,"action,comedy,romance"
16161,Baby Boy,"crime,drama,romance,thriller"
10142,Casualties of War,"drama,history,war"
9741,Unbreakable,"thriller,drama,mystery"
560044,The Willoughbys,"animation,comedy,family"
68730,Silence,"drama,history"
19265,Whatever Works,"comedy,romance"
17887,Barefoot in the Park,"comedy,romance"
10141,Dirty Rotten Scoundrels,"crime,comedy"
203,Mean Streets,"drama,crime"
9303,Bound,"drama,thriller"
585083,Hotel Transylvania: Transformania,"animation,family,fantasy,comedy,adventure"
473033,Uncut Gems,"drama,thriller,crime"
449749,The Leisure Seeker,"drama,romance,adventure"
420817,Aladdin,"adventure,fantasy,romance,family"
147773,The Way Way Back,"comedy,drama"
11153,National Lampoon's Vacation,"comedy,adventure"
10994,White Oleander,drama
565179,The First King,history
19236,Santa Sangre,"horror,mystery,drama"
17358,My Name Ain't Johnny,"crime,drama"
38810,Dogtooth,drama
10162,Waking Ned,comedy
3073,Bud Abbott and Lou Costello Meet Frankenstein,"comedy,horror"
599281,Fear of Rain,"thriller,horror,drama"
340613,The Wife,drama
652,Troy,"adventure,history,war,action"
811634,The Monkey King: Reborn,"animation,action,fantasy"
632666,Unpregnant,"drama,comedy"
517331,The Realm,"thriller,mystery,drama"
371638,The Disaster Artist,"comedy,drama"
75258,Secret of the Wings,"animation,family,fantasy,adventure"
13459,Barbie in 'A Christmas Carol',"animation,family"
473,Pi,"mystery,drama,thriller"
639721,The Addams Family 2,"animation,adventure,comedy,family"
123377,Pietà,drama
58574,Sherlock Holmes: A Game of Shadows,"adventure,action,crime,mystery"
69315,Battlestar Galactica: Razor,"sciencefiction,action,drama,thriller,tvmovie"
10986,The Taming of the Scoundrel,comedy
9846,To Live and Die in L.A.,"crime,thriller,action"
4192,Death on the Nile,mystery
63831,The Kid with a Bike,drama
291270,Anomalisa,"animation,drama,romance,comedy"
82693,Silver Linings Playbook,"drama,comedy,romance"
8051,Punch-Drunk Love,"comedy,drama,romance"
2100,The Last Castle,"action,drama,thriller"
327,Brother,"crime,drama,thriller"
206563,Trash,"adventure,crime,drama,thriller"
89636,Dragon Ball Z: Plan to Eradicate the Super Saiyans,"action,animation,adventure"
48034,Little White Lies,"comedy,drama"
38438,Buffet Froid,"comedy,crime"
11897,How the West Was Won,western
11316,Macbeth,"war,drama"
8470,John Q,"drama,thriller,crime"
1089,Point Break,"action,thriller,crime"
9322,La Femme Nikita,"action,thriller"
276,The Edukators,"drama,comedy"
606954,I Hate Summer,comedy
212778,Chef,comedy
196024,The Keeper of Lost Causes,"thriller,mystery,crime"
22383,The Professionals,"western,action,adventure"
12914,Stargate: Continuum,"adventure,sciencefiction,tvmovie"
249688,The End of the Tour,drama
11634,Show Me Love,"comedy,romance,drama"
109410,42,drama
785538,7 Prisoners,"drama,crime"
532814,The Bad Seed,"drama,horror,thriller"
11042,The Barbarian Invasions,"comedy,drama"
10590,We Were Soldiers,"action,history,war"
2028,Say Anything...,"romance,comedy,drama"
567604,Once Upon a Deadpool,"comedy,action,adventure"
23483,Kick-Ass,"action,crime"
18912,Angst,"crime,drama,horror,thriller"
65,8 Mile,"music,drama"
759175,The Princess,"fantasy,action"
369523,The Tale,"drama,tvmovie"
336843,Maze Runner: The Death Cure,"sciencefiction,action,adventure,thriller"
19833,In the Loop,comedy
13701,Immortal Beloved,"drama,music,romance"
25300,I'm Not Scared,"mystery,drama,thriller,crime"
15400,Mickey's Once Upon a Christmas,"animation,family,comedy"
11296,Birdy,drama
